green,0,
green,0,
green,0,
green,0,
green,0,
green,0,
green,0,
green,0,
green,0,
green,0,
green,0,
green,0,
green,0,
green,0,
green,0,
green,0,
green,0,
green,0,
green,0,
green,0,
green,0,
green,0,
green,6.15266,
green,6.15266,
green,6.15266,
green,6.15266,
green,6.15266,
green,6.15266,
green,6.15266,
green,6.15266,
green,6.15266,
green,6.15266,
green,6.15266,
green,6.15266,
green,6.15266,
green,6.15266,
green,6.15266,
green,6.15266,
green,6.15266,
green,6.15266,
green,6.15266,
green,6.15266,
green,6.15266,
green,6.15266,
green,5.46292,
green,5.46292,
green,5.46292,
green,5.46292,
green,5.46292,
green,5.46292,
green,5.46292,
green,5.64125,
green,5.64125,
green,5.64125,
green,5.64125,
green,5.64125,
green,5.64125,
green,5.64125,
green,5.64125,
green,5.64125,
green,5.64125,
green,5.64125,
green,5.64125,
green,5.64125,
green,5.64125,
green,5.64125,
green,5.64125,
green,5.64125,
green,5.64125,
green,5.64125,
green,5.64125,
green,5.64125,
green,5.42423,
green,5.42423,
green,5.42423,
green,5.42423,
green,5.42423,
green,5.42423,
green,5.53897,
green,5.53897,
green,5.53897,
green,5.53897,
green,5.53897,
green,5.53897,
green,5.53897,
green,5.53897,
green,5.53897,
green,5.53897,
green,5.53897,
green,5.53897,
green,5.53897,
green,5.53897,
green,5.53897,
green,5.53897,
green,5.53897,
green,5.53897,
green,5.53897,
green,5.53897,
green,5.53897,
green,5.53897,
